,scaling_technique,model,best_score_f1
1773,"['C3', 'C23', 'C28']",comnbayes,0.5808460707545805
1774,"['C3', 'C23', 'C28']",svc,0.5024112965397662
1775,"['C3', 'C23', 'C29']",knn,0.38314619777720627
1776,"['C3', 'C23', 'C29']",dt,0.46390383584812467
1777,"['C3', 'C23', 'C29']",gnbayes,0.5415084302445766
1778,"['C3', 'C23', 'C29']",comnbayes,0.5844076566911316
1779,"['C3', 'C23', 'C29']",svc,0.5209608028804158
1780,"['C3', 'C24', 'C27']",knn,0.39660097841594305
1781,"['C3', 'C24', 'C27']",dt,0.4723138541927362
1782,"['C3', 'C24', 'C27']",gnbayes,0.5410806506644773
1783,"['C3', 'C24', 'C27']",comnbayes,0.5921564651803541
1784,"['C3', 'C24', 'C27']",svc,0.5078422471987374
1785,"['C3', 'C24', 'C28']",knn,0.3519597490874087
1786,"['C3', 'C24', 'C28']",dt,0.46871469416360584
1787,"['C3', 'C24', 'C28']",gnbayes,0.5340932698220617
1788,"['C3', 'C24', 'C28']",comnbayes,0.5951940501019581
1789,"['C3', 'C24', 'C28']",svc,0.49732456238309275
1790,"['C3', 'C24', 'C29']",knn,0.3840438305404984
1791,"['C3', 'C24', 'C29']",dt,0.46938579475367337
1792,"['C3', 'C24', 'C29']",gnbayes,0.545526569022248
1793,"['C3', 'C24', 'C29']",comnbayes,0.5941956174722587
1794,"['C3', 'C24', 'C29']",svc,0.5150020251271846
1795,"['C3', 'C27', 'C28']",knn,0.3909898471932576
1796,"['C3', 'C27', 'C28']",dt,0.4665664560014428
1797,"['C3', 'C27', 'C28']",gnbayes,0.5158651075027514
1798,"['C3', 'C27', 'C28']",comnbayes,0.5866514952609043
1799,"['C3', 'C27', 'C28']",svc,0.5025638658377221
1800,"['C3', 'C27', 'C29']",knn,0.38625634306478857
1801,"['C3', 'C27', 'C29']",dt,0.46152337651776004
1802,"['C3', 'C27', 'C29']",gnbayes,0.5361108231722034
1803,"['C3', 'C27', 'C29']",comnbayes,0.5918607132292306
1804,"['C3', 'C27', 'C29']",svc,0.5239969380213283
1805,"['C3', 'C28', 'C29']",knn,0.38167493286011045
1806,"['C3', 'C28', 'C29']",dt,0.4657645266165019
1807,"['C3', 'C28', 'C29']",gnbayes,0.5162070234484222
1808,"['C3', 'C28', 'C29']",comnbayes,0.5880034478959256
1809,"['C3', 'C28', 'C29']",svc,0.5227522645738223
1810,"['C4', 'C5', 'C6']",knn,0.370519835164158
1811,"['C4', 'C5', 'C6']",dt,0.4100298529404604
1812,"['C4', 'C5', 'C6']",gnbayes,0.5217654102344497
1813,"['C4', 'C5', 'C6']",comnbayes,0.5832875347228041
1814,"['C4', 'C5', 'C6']",svc,0.4815365224103826
1815,"['C4', 'C5', 'C7']",knn,0.2891023189691727
1816,"['C4', 'C5', 'C7']",dt,0.3760365810727686
1817,"['C4', 'C5', 'C7']",gnbayes,0.454299022003152
1818,"['C4', 'C5', 'C7']",comnbayes,0.49736770917942297
1819,"['C4', 'C5', 'C7']",svc,0.3745389691297619
1820,"['C4', 'C5', 'C8']",knn,0.4032563852869032
1821,"['C4', 'C5', 'C8']",dt,0.43515193579059497
1822,"['C4', 'C5', 'C8']",gnbayes,0.5416500488049812
1823,"['C4', 'C5', 'C8']",comnbayes,0.5556335604578797
1824,"['C4', 'C5', 'C8']",svc,0.48830153249591995
1825,"['C4', 'C5', 'C9']",knn,0.40736637612961274
1826,"['C4', 'C5', 'C9']",dt,0.4227638050685494
1827,"['C4', 'C5', 'C9']",gnbayes,0.5478508373046187
1828,"['C4', 'C5', 'C9']",comnbayes,0.5589918078041938
1829,"['C4', 'C5', 'C9']",svc,0.48660476399606833
1830,"['C4', 'C5', 'C13']",knn,0.41977496016355714
1831,"['C4', 'C5', 'C13']",dt,0.44957341517842836
1832,"['C4', 'C5', 'C13']",gnbayes,0.5536741225500886
1833,"['C4', 'C5', 'C13']",comnbayes,0.5723798681967616
1834,"['C4', 'C5', 'C13']",svc,0.46905318157844933
1835,"['C4', 'C5', 'C14']",knn,0.39961396195236715
1836,"['C4', 'C5', 'C14']",dt,0.4629927126573593
1837,"['C4', 'C5', 'C14']",gnbayes,0.546116090649428
1838,"['C4', 'C5', 'C14']",comnbayes,0.5774457970027561
1839,"['C4', 'C5', 'C14']",svc,0.48492954299614804
1840,"['C4', 'C5', 'C16']",knn,0.41317499957949605
1841,"['C4', 'C5', 'C16']",dt,0.4664516483551767
1842,"['C4', 'C5', 'C16']",gnbayes,0.5258096168423874
1843,"['C4', 'C5', 'C16']",comnbayes,0.5760675348465722
1844,"['C4', 'C5', 'C16']",svc,0.4858790511375835
1845,"['C4', 'C5', 'C18']",knn,0.4138176110349705
1846,"['C4', 'C5', 'C18']",dt,0.4456723925080935
1847,"['C4', 'C5', 'C18']",gnbayes,0.5149300188548843
1848,"['C4', 'C5', 'C18']",comnbayes,0.5701100087012323
1849,"['C4', 'C5', 'C18']",svc,0.4920090044312511
1850,"['C4', 'C5', 'C19']",knn,0.3932899200889544
1851,"['C4', 'C5', 'C19']",dt,0.43906515415910086
1852,"['C4', 'C5', 'C19']",gnbayes,0.5220393619662766
1853,"['C4', 'C5', 'C19']",comnbayes,0.5844501611273231
1854,"['C4', 'C5', 'C19']",svc,0.5065104249940958
1855,"['C4', 'C5', 'C20']",knn,0.3894214230969761
1856,"['C4', 'C5', 'C20']",dt,0.44245271978474665
1857,"['C4', 'C5', 'C20']",gnbayes,0.5477919916610959
1858,"['C4', 'C5', 'C20']",comnbayes,0.575448490515897
1859,"['C4', 'C5', 'C20']",svc,0.49682278363516924
1860,"['C4', 'C5', 'C21']",knn,0.4032866440913153
1861,"['C4', 'C5', 'C21']",dt,0.4632542678631794
1862,"['C4', 'C5', 'C21']",gnbayes,0.5405675698323863
1863,"['C4', 'C5', 'C21']",comnbayes,0.5736199629919362
1864,"['C4', 'C5', 'C21']",svc,0.46960673833856365
1865,"['C4', 'C5', 'C22']",knn,0.4426144594236656
1866,"['C4', 'C5', 'C22']",dt,0.4756879979114088
1867,"['C4', 'C5', 'C22']",gnbayes,0.5313229707435606
1868,"['C4', 'C5', 'C22']",comnbayes,0.5765155497729703
1869,"['C4', 'C5', 'C22']",svc,0.4930092474999793
1870,"['C4', 'C5', 'C23']",knn,0.42379242625167307
1871,"['C4', 'C5', 'C23']",dt,0.4580994133283486
1872,"['C4', 'C5', 'C23']",gnbayes,0.5399696752031218
1873,"['C4', 'C5', 'C23']",comnbayes,0.5811704151180335
1874,"['C4', 'C5', 'C23']",svc,0.49159114256812986
1875,"['C4', 'C5', 'C24']",knn,0.41207538037325275
1876,"['C4', 'C5', 'C24']",dt,0.45929531632124165
1877,"['C4', 'C5', 'C24']",gnbayes,0.5572329903212256
1878,"['C4', 'C5', 'C24']",comnbayes,0.5736323609406635
1879,"['C4', 'C5', 'C24']",svc,0.4939393102029621
1880,"['C4', 'C5', 'C27']",knn,0.39317873144718446
1881,"['C4', 'C5', 'C27']",dt,0.46789579511187557
1882,"['C4', 'C5', 'C27']",gnbayes,0.5317589144653089
1883,"['C4', 'C5', 'C27']",comnbayes,0.5825279628273847
1884,"['C4', 'C5', 'C27']",svc,0.4969577042938388
1885,"['C4', 'C5', 'C28']",knn,0.38508774306660815
1886,"['C4', 'C5', 'C28']",dt,0.4582901406108232
1887,"['C4', 'C5', 'C28']",gnbayes,0.5345619538247197
1888,"['C4', 'C5', 'C28']",comnbayes,0.581464306534495
1889,"['C4', 'C5', 'C28']",svc,0.4963691801493878
1890,"['C4', 'C5', 'C29']",knn,0.4246632567230253
1891,"['C4', 'C5', 'C29']",dt,0.45122938131924517
1892,"['C4', 'C5', 'C29']",gnbayes,0.5209105974068087
1893,"['C4', 'C5', 'C29']",comnbayes,0.578093801392587
1894,"['C4', 'C5', 'C29']",svc,0.5021860297640217
1895,"['C4', 'C6', 'C7']",knn,0.27143924058397745
1896,"['C4', 'C6', 'C7']",dt,0.3925503756941049
1897,"['C4', 'C6', 'C7']",gnbayes,0.4319283954044896
1898,"['C4', 'C6', 'C7']",comnbayes,0.5154427312430176
1899,"['C4', 'C6', 'C7']",svc,0.3795973012861058
1900,"['C4', 'C6', 'C8']",knn,0.37797972876251085
1901,"['C4', 'C6', 'C8']",dt,0.4518487161762878
1902,"['C4', 'C6', 'C8']",gnbayes,0.5297063218896877
1903,"['C4', 'C6', 'C8']",comnbayes,0.5683871309074024
1904,"['C4', 'C6', 'C8']",svc,0.4897644049461814
1905,"['C4', 'C6', 'C9']",knn,0.37465578135026145
1906,"['C4', 'C6', 'C9']",dt,0.4044689860600041
1907,"['C4', 'C6', 'C9']",gnbayes,0.5153473989309795
1908,"['C4', 'C6', 'C9']",comnbayes,0.5589091658919555
1909,"['C4', 'C6', 'C9']",svc,0.4970253856735435
1910,"['C4', 'C6', 'C13']",knn,0.3699242649119742
1911,"['C4', 'C6', 'C13']",dt,0.36519275398191586
1912,"['C4', 'C6', 'C13']",gnbayes,0.5214777771986036
1913,"['C4', 'C6', 'C13']",comnbayes,0.5648084381967732
1914,"['C4', 'C6', 'C13']",svc,0.48526572882775926
1915,"['C4', 'C6', 'C14']",knn,0.33365578696810294
1916,"['C4', 'C6', 'C14']",dt,0.40546792976154916
1917,"['C4', 'C6', 'C14']",gnbayes,0.531695603526023
1918,"['C4', 'C6', 'C14']",comnbayes,0.573049600501634
1919,"['C4', 'C6', 'C14']",svc,0.5051392076616325
1920,"['C4', 'C6', 'C16']",knn,0.3673901514120301
1921,"['C4', 'C6', 'C16']",dt,0.40018251760097207
1922,"['C4', 'C6', 'C16']",gnbayes,0.5371101330201314
1923,"['C4', 'C6', 'C16']",comnbayes,0.5764340483973166
1924,"['C4', 'C6', 'C16']",svc,0.5183613424090743
1925,"['C4', 'C6', 'C18']",knn,0.39633517088751885
1926,"['C4', 'C6', 'C18']",dt,0.37855214490244726
1927,"['C4', 'C6', 'C18']",gnbayes,0.5292732354996506
1928,"['C4', 'C6', 'C18']",comnbayes,0.5748412633741358
1929,"['C4', 'C6', 'C18']",svc,0.5008582346089481
1930,"['C4', 'C6', 'C19']",knn,0.33329870968367487
1931,"['C4', 'C6', 'C19']",dt,0.3850308122752336
1932,"['C4', 'C6', 'C19']",gnbayes,0.5288854313484477
1933,"['C4', 'C6', 'C19']",comnbayes,0.5634338091589942
1934,"['C4', 'C6', 'C19']",svc,0.4958948220861579
1935,"['C4', 'C6', 'C20']",knn,0.38887903347063874
1936,"['C4', 'C6', 'C20']",dt,0.4063082134864279
1937,"['C4', 'C6', 'C20']",gnbayes,0.5273689735937797
1938,"['C4', 'C6', 'C20']",comnbayes,0.5729379143126256
1939,"['C4', 'C6', 'C20']",svc,0.5120892942326658
1940,"['C4', 'C6', 'C21']",knn,0.3403237398744459
1941,"['C4', 'C6', 'C21']",dt,0.38152766468848454
1942,"['C4', 'C6', 'C21']",gnbayes,0.5114720880645527
1943,"['C4', 'C6', 'C21']",comnbayes,0.5645739828340245
1944,"['C4', 'C6', 'C21']",svc,0.4965960810407083
1945,"['C4', 'C6', 'C22']",knn,0.3519712266823948
1946,"['C4', 'C6', 'C22']",dt,0.40002006291553327
1947,"['C4', 'C6', 'C22']",gnbayes,0.5356295490213052
1948,"['C4', 'C6', 'C22']",comnbayes,0.5691967364446426
1949,"['C4', 'C6', 'C22']",svc,0.5045044107947944
1950,"['C4', 'C6', 'C23']",knn,0.3778639969092845
1951,"['C4', 'C6', 'C23']",dt,0.4176235402064584
1952,"['C4', 'C6', 'C23']",gnbayes,0.53396088386035
1953,"['C4', 'C6', 'C23']",comnbayes,0.5791906046137859
1954,"['C4', 'C6', 'C23']",svc,0.5294886425327294
1955,"['C4', 'C6', 'C24']",knn,0.3626673519151473
1956,"['C4', 'C6', 'C24']",dt,0.39633855290068737
1957,"['C4', 'C6', 'C24']",gnbayes,0.5331510619180365
1958,"['C4', 'C6', 'C24']",comnbayes,0.5675268967435653
1959,"['C4', 'C6', 'C24']",svc,0.49994578019903724
1960,"['C4', 'C6', 'C27']",knn,0.3998714830732361
1961,"['C4', 'C6', 'C27']",dt,0.41541857541342353
1962,"['C4', 'C6', 'C27']",gnbayes,0.5292052087197086
1963,"['C4', 'C6', 'C27']",comnbayes,0.574378116962689
1964,"['C4', 'C6', 'C27']",svc,0.5047883123329139
1965,"['C4', 'C6', 'C28']",knn,0.3769296268247772
1966,"['C4', 'C6', 'C28']",dt,0.37957714883770177
1967,"['C4', 'C6', 'C28']",gnbayes,0.517329723688067
1968,"['C4', 'C6', 'C28']",comnbayes,0.5799905577398465
1969,"['C4', 'C6', 'C28']",svc,0.5066060137104216
1970,"['C4', 'C6', 'C29']",knn,0.3695964624911993
1971,"['C4', 'C6', 'C29']",dt,0.3990258519074417
1972,"['C4', 'C6', 'C29']",gnbayes,0.5346399249984299
1973,"['C4', 'C6', 'C29']",comnbayes,0.5780374803365804
1974,"['C4', 'C6', 'C29']",svc,0.5110964827829659
1975,"['C4', 'C7', 'C8']",knn,0.2902907267004117
1976,"['C4', 'C7', 'C8']",dt,0.3658908188420632
1977,"['C4', 'C7', 'C8']",gnbayes,0.4786344869848739
1978,"['C4', 'C7', 'C8']",comnbayes,0.5245625549350488
1979,"['C4', 'C7', 'C8']",svc,0.41515029765582073
1980,"['C4', 'C7', 'C9']",knn,0.31265921632476845
1981,"['C4', 'C7', 'C9']",dt,0.3718432221373398
1982,"['C4', 'C7', 'C9']",gnbayes,0.47660309686647456
1983,"['C4', 'C7', 'C9']",comnbayes,0.49821708265631826
1984,"['C4', 'C7', 'C9']",svc,0.3976642174295873
1985,"['C4', 'C7', 'C13']",knn,0.3007051282051282
1986,"['C4', 'C7', 'C13']",dt,0.37229313579285217
1987,"['C4', 'C7', 'C13']",gnbayes,0.4810958798542244
1988,"['C4', 'C7', 'C13']",comnbayes,0.5116887926468324
1989,"['C4', 'C7', 'C13']",svc,0.4302440207892782
1990,"['C4', 'C7', 'C14']",knn,0.29924153552030786
1991,"['C4', 'C7', 'C14']",dt,0.3704949010916246
1992,"['C4', 'C7', 'C14']",gnbayes,0.4962826878564493
1993,"['C4', 'C7', 'C14']",comnbayes,0.5119416803669135
1994,"['C4', 'C7', 'C14']",svc,0.42119155356918575
1995,"['C4', 'C7', 'C16']",knn,0.2819936674654656
1996,"['C4', 'C7', 'C16']",dt,0.3923437794089968
1997,"['C4', 'C7', 'C16']",gnbayes,0.48416464854279095
1998,"['C4', 'C7', 'C16']",comnbayes,0.5144027940791525
1999,"['C4', 'C7', 'C16']",svc,0.40407198577661657
2000,"['C4', 'C7', 'C18']",knn,0.32784706485926
2001,"['C4', 'C7', 'C18']",dt,0.4085188850464781
2002,"['C4', 'C7', 'C18']",gnbayes,0.4881939280548875
2003,"['C4', 'C7', 'C18']",comnbayes,0.5113258379922383
2004,"['C4', 'C7', 'C18']",svc,0.40169669920601603
2005,"['C4', 'C7', 'C19']",knn,0.28179735739465406
2006,"['C4', 'C7', 'C19']",dt,0.39965178866398376
2007,"['C4', 'C7', 'C19']",gnbayes,0.47866822709305995
2008,"['C4', 'C7', 'C19']",comnbayes,0.5101086192999443
2009,"['C4', 'C7', 'C19']",svc,0.41369044183613984
2010,"['C4', 'C7', 'C20']",knn,0.3219747480273796
2011,"['C4', 'C7', 'C20']",dt,0.3836580103128734
2012,"['C4', 'C7', 'C20']",gnbayes,0.482596516894141
2013,"['C4', 'C7', 'C20']",comnbayes,0.5181772470757643
2014,"['C4', 'C7', 'C20']",svc,0.42480126160365944
2015,"['C4', 'C7', 'C21']",knn,0.3158679766959613
2016,"['C4', 'C7', 'C21']",dt,0.366076244321586
2017,"['C4', 'C7', 'C21']",gnbayes,0.4776135824335383
2018,"['C4', 'C7', 'C21']",comnbayes,0.5106739209486129
2019,"['C4', 'C7', 'C21']",svc,0.4063897200645794
2020,"['C4', 'C7', 'C22']",knn,0.30703956810578303
2021,"['C4', 'C7', 'C22']",dt,0.388604089765417
2022,"['C4', 'C7', 'C22']",gnbayes,0.4815309052215171
2023,"['C4', 'C7', 'C22']",comnbayes,0.5095081071635517
2024,"['C4', 'C7', 'C22']",svc,0.42937910394582346
2025,"['C4', 'C7', 'C23']",knn,0.2851947948738706
2026,"['C4', 'C7', 'C23']",dt,0.38638705624403563
2027,"['C4', 'C7', 'C23']",gnbayes,0.48423710686636384
2028,"['C4', 'C7', 'C23']",comnbayes,0.5227321472064245
2029,"['C4', 'C7', 'C23']",svc,0.41089455641965006
2030,"['C4', 'C7', 'C24']",knn,0.2777015477015477
2031,"['C4', 'C7', 'C24']",dt,0.3938076225404493
2032,"['C4', 'C7', 'C24']",gnbayes,0.47692777697543176
2033,"['C4', 'C7', 'C24']",comnbayes,0.5127319868758204
2034,"['C4', 'C7', 'C24']",svc,0.418889979525899
2035,"['C4', 'C7', 'C27']",knn,0.30426874326412917
2036,"['C4', 'C7', 'C27']",dt,0.3927010741848892
2037,"['C4', 'C7', 'C27']",gnbayes,0.49631669099759784
2038,"['C4', 'C7', 'C27']",comnbayes,0.5097204073889373
2039,"['C4', 'C7', 'C27']",svc,0.4058044802930178
2040,"['C4', 'C7', 'C28']",knn,0.2783375453204675
2041,"['C4', 'C7', 'C28']",dt,0.38262766232613565
2042,"['C4', 'C7', 'C28']",gnbayes,0.47221313473674337
2043,"['C4', 'C7', 'C28']",comnbayes,0.5147379116248896
2044,"['C4', 'C7', 'C28']",svc,0.41427123316711817
2045,"['C4', 'C7', 'C29']",knn,0.2824653907243766
2046,"['C4', 'C7', 'C29']",dt,0.37834561700694425
2047,"['C4', 'C7', 'C29']",gnbayes,0.4843666971522883
2048,"['C4', 'C7', 'C29']",comnbayes,0.5121723921867145
2049,"['C4', 'C7', 'C29']",svc,0.39752570254507835
2050,"['C4', 'C8', 'C9']",knn,0.41025117719615734
2051,"['C4', 'C8', 'C9']",dt,0.439488595140769
2052,"['C4', 'C8', 'C9']",gnbayes,0.5463148152265257
2053,"['C4', 'C8', 'C9']",comnbayes,0.5484330487673421
2054,"['C4', 'C8', 'C9']",svc,0.4909083406620144
2055,"['C4', 'C8', 'C13']",knn,0.3884917700255769
2056,"['C4', 'C8', 'C13']",dt,0.4214377968886014
2057,"['C4', 'C8', 'C13']",gnbayes,0.5428334460223241
2058,"['C4', 'C8', 'C13']",comnbayes,0.566807319121355
2059,"['C4', 'C8', 'C13']",svc,0.4831007605948451
2060,"['C4', 'C8', 'C14']",knn,0.37243141594352147
2061,"['C4', 'C8', 'C14']",dt,0.44926007253672545
2062,"['C4', 'C8', 'C14']",gnbayes,0.5614341085139458
2063,"['C4', 'C8', 'C14']",comnbayes,0.5631219235745097
2064,"['C4', 'C8', 'C14']",svc,0.4834260313316564
2065,"['C4', 'C8', 'C16']",knn,0.45678240143923626
2066,"['C4', 'C8', 'C16']",dt,0.4343935869910691
2067,"['C4', 'C8', 'C16']",gnbayes,0.5566171205185114
2068,"['C4', 'C8', 'C16']",comnbayes,0.5634667818709588
2069,"['C4', 'C8', 'C16']",svc,0.5048187380854857
2070,"['C4', 'C8', 'C18']",knn,0.4122156178674145
2071,"['C4', 'C8', 'C18']",dt,0.41761842137246274
2072,"['C4', 'C8', 'C18']",gnbayes,0.5424123684793825
2073,"['C4', 'C8', 'C18']",comnbayes,0.559398621293965
2074,"['C4', 'C8', 'C18']",svc,0.49916532978274847
2075,"['C4', 'C8', 'C19']",knn,0.3789684074567795
2076,"['C4', 'C8', 'C19']",dt,0.441434389527648
2077,"['C4', 'C8', 'C19']",gnbayes,0.5501368367013914
2078,"['C4', 'C8', 'C19']",comnbayes,0.5831111626499899
2079,"['C4', 'C8', 'C19']",svc,0.4856612965259675
2080,"['C4', 'C8', 'C20']",knn,0.44405943469485154
2081,"['C4', 'C8', 'C20']",dt,0.41691790899872583
2082,"['C4', 'C8', 'C20']",gnbayes,0.557763807016568
2083,"['C4', 'C8', 'C20']",comnbayes,0.5666032606788046
2084,"['C4', 'C8', 'C20']",svc,0.4849235896352509
2085,"['C4', 'C8', 'C21']",knn,0.3961313902584464
2086,"['C4', 'C8', 'C21']",dt,0.4698220090665569
2087,"['C4', 'C8', 'C21']",gnbayes,0.5469696511116002
2088,"['C4', 'C8', 'C21']",comnbayes,0.566315248207353
2089,"['C4', 'C8', 'C21']",svc,0.48910426805768425
2090,"['C4', 'C8', 'C22']",knn,0.4166135992154299
2091,"['C4', 'C8', 'C22']",dt,0.43208227034108904
2092,"['C4', 'C8', 'C22']",gnbayes,0.5564056339767408
2093,"['C4', 'C8', 'C22']",comnbayes,0.5678096867559204
2094,"['C4', 'C8', 'C22']",svc,0.49364992011309605
2095,"['C4', 'C8', 'C23']",knn,0.40363396110104455
2096,"['C4', 'C8', 'C23']",dt,0.4288674692650057
2097,"['C4', 'C8', 'C23']",gnbayes,0.5587487071249468
2098,"['C4', 'C8', 'C23']",comnbayes,0.5620484872810191
2099,"['C4', 'C8', 'C23']",svc,0.5260334088198345
2100,"['C4', 'C8', 'C24']",knn,0.4368460340149446
2101,"['C4', 'C8', 'C24']",dt,0.4367049977036424
2102,"['C4', 'C8', 'C24']",gnbayes,0.5570354773189601
2103,"['C4', 'C8', 'C24']",comnbayes,0.5671190193484477
2104,"['C4', 'C8', 'C24']",svc,0.49763045951495366
2105,"['C4', 'C8', 'C27']",knn,0.4226106207084679
2106,"['C4', 'C8', 'C27']",dt,0.4566409670330054
2107,"['C4', 'C8', 'C27']",gnbayes,0.554138852069131
2108,"['C4', 'C8', 'C27']",comnbayes,0.5725021072026512
2109,"['C4', 'C8', 'C27']",svc,0.5102979450802848
2110,"['C4', 'C8', 'C28']",knn,0.3939033014565151
2111,"['C4', 'C8', 'C28']",dt,0.412955729832742
2112,"['C4', 'C8', 'C28']",gnbayes,0.5475583021823622
2113,"['C4', 'C8', 'C28']",comnbayes,0.5643037430241591
2114,"['C4', 'C8', 'C28']",svc,0.48165707099717225
2115,"['C4', 'C8', 'C29']",knn,0.41911888600382763
2116,"['C4', 'C8', 'C29']",dt,0.44109493922556176
2117,"['C4', 'C8', 'C29']",gnbayes,0.5550591661279964
2118,"['C4', 'C8', 'C29']",comnbayes,0.5647376550200955
2119,"['C4', 'C8', 'C29']",svc,0.5138693855290865
2120,"['C4', 'C9', 'C13']",knn,0.3810652228371023
2121,"['C4', 'C9', 'C13']",dt,0.4130029412601061
2122,"['C4', 'C9', 'C13']",gnbayes,0.5331526493781764
2123,"['C4', 'C9', 'C13']",comnbayes,0.5550622519770885
2124,"['C4', 'C9', 'C13']",svc,0.47941110689130434
2125,"['C4', 'C9', 'C14']",knn,0.39116075445022813
2126,"['C4', 'C9', 'C14']",dt,0.423853039753609
2127,"['C4', 'C9', 'C14']",gnbayes,0.5392931506647456
2128,"['C4', 'C9', 'C14']",comnbayes,0.5617732901119663
2129,"['C4', 'C9', 'C14']",svc,0.4967101675963431
2130,"['C4', 'C9', 'C16']",knn,0.4057007922975127
2131,"['C4', 'C9', 'C16']",dt,0.39206422356810633
2132,"['C4', 'C9', 'C16']",gnbayes,0.5374298959357844
2133,"['C4', 'C9', 'C16']",comnbayes,0.5595769038721314
2134,"['C4', 'C9', 'C16']",svc,0.48443153561330454
2135,"['C4', 'C9', 'C18']",knn,0.4198671890262279
2136,"['C4', 'C9', 'C18']",dt,0.42395262454807936
2137,"['C4', 'C9', 'C18']",gnbayes,0.5271568416420065
2138,"['C4', 'C9', 'C18']",comnbayes,0.562521310247786
2139,"['C4', 'C9', 'C18']",svc,0.5003799791907019
2140,"['C4', 'C9', 'C19']",knn,0.37133945312325767
2141,"['C4', 'C9', 'C19']",dt,0.43384529685924844
2142,"['C4', 'C9', 'C19']",gnbayes,0.5339003394251004
2143,"['C4', 'C9', 'C19']",comnbayes,0.5605716509284495
2144,"['C4', 'C9', 'C19']",svc,0.49543435987822065
2145,"['C4', 'C9', 'C20']",knn,0.4090419433495745
2146,"['C4', 'C9', 'C20']",dt,0.4354406688990367
2147,"['C4', 'C9', 'C20']",gnbayes,0.5406746778970888
2148,"['C4', 'C9', 'C20']",comnbayes,0.5661501995360194
2149,"['C4', 'C9', 'C20']",svc,0.49191220078335496
2150,"['C4', 'C9', 'C21']",knn,0.37512172195845694
2151,"['C4', 'C9', 'C21']",dt,0.42081696063715535
2152,"['C4', 'C9', 'C21']",gnbayes,0.522188316773035
2153,"['C4', 'C9', 'C21']",comnbayes,0.559553098158213
2154,"['C4', 'C9', 'C21']",svc,0.4720445554201981
2155,"['C4', 'C9', 'C22']",knn,0.4190680066981579
2156,"['C4', 'C9', 'C22']",dt,0.4440660740729302
2157,"['C4', 'C9', 'C22']",gnbayes,0.5369731869463761
2158,"['C4', 'C9', 'C22']",comnbayes,0.56418288593899
2159,"['C4', 'C9', 'C22']",svc,0.5145199352275375
2160,"['C4', 'C9', 'C23']",knn,0.38512882904359874
2161,"['C4', 'C9', 'C23']",dt,0.4382478902983105
2162,"['C4', 'C9', 'C23']",gnbayes,0.5432717060864303
2163,"['C4', 'C9', 'C23']",comnbayes,0.5711919822117824
2164,"['C4', 'C9', 'C23']",svc,0.5094952525789
2165,"['C4', 'C9', 'C24']",knn,0.4128248493666612
2166,"['C4', 'C9', 'C24']",dt,0.4402645199732548
2167,"['C4', 'C9', 'C24']",gnbayes,0.5403484736488616
2168,"['C4', 'C9', 'C24']",comnbayes,0.5622257576179497
2169,"['C4', 'C9', 'C24']",svc,0.49167021903898983
2170,"['C4', 'C9', 'C27']",knn,0.43646357852787904
2171,"['C4', 'C9', 'C27']",dt,0.42637115498568534
2172,"['C4', 'C9', 'C27']",gnbayes,0.5324468199514548
2173,"['C4', 'C9', 'C27']",comnbayes,0.5629440720569754
2174,"['C4', 'C9', 'C27']",svc,0.5025197475632258
2175,"['C4', 'C9', 'C28']",knn,0.3867618538714884
2176,"['C4', 'C9', 'C28']",dt,0.4269879079973534
2177,"['C4', 'C9', 'C28']",gnbayes,0.535376654132222
2178,"['C4', 'C9', 'C28']",comnbayes,0.566050995081809
2179,"['C4', 'C9', 'C28']",svc,0.49705767820373153
2180,"['C4', 'C9', 'C29']",knn,0.4123159518567833
2181,"['C4', 'C9', 'C29']",dt,0.45623674335690517
2182,"['C4', 'C9', 'C29']",gnbayes,0.5423494799145627
2183,"['C4', 'C9', 'C29']",comnbayes,0.5640031367546182
2184,"['C4', 'C9', 'C29']",svc,0.48536148657046735
2185,"['C4', 'C13', 'C14']",knn,0.39563784267478375
2186,"['C4', 'C13', 'C14']",dt,0.44058396845353676
2187,"['C4', 'C13', 'C14']",gnbayes,0.5349733625806308
2188,"['C4', 'C13', 'C14']",comnbayes,0.5746930531807506
2189,"['C4', 'C13', 'C14']",svc,0.5064168588244737
2190,"['C4', 'C13', 'C16']",knn,0.42168469217351834
2191,"['C4', 'C13', 'C16']",dt,0.3971443786721898
2192,"['C4', 'C13', 'C16']",gnbayes,0.5297045505178806
2193,"['C4', 'C13', 'C16']",comnbayes,0.5719333506868693
2194,"['C4', 'C13', 'C16']",svc,0.4843025701577897
2195,"['C4', 'C13', 'C18']",knn,0.39446384690204617
2196,"['C4', 'C13', 'C18']",dt,0.39883544770402873
2197,"['C4', 'C13', 'C18']",gnbayes,0.524732717021799
2198,"['C4', 'C13', 'C18']",comnbayes,0.5770270862778075
2199,"['C4', 'C13', 'C18']",svc,0.5024676117533261
2200,"['C4', 'C13', 'C19']",knn,0.355308577436237
2201,"['C4', 'C13', 'C19']",dt,0.42775515945603554
2202,"['C4', 'C13', 'C19']",gnbayes,0.5287508748117398
2203,"['C4', 'C13', 'C19']",comnbayes,0.5854884986963945
2204,"['C4', 'C13', 'C19']",svc,0.4840614140620209
2205,"['C4', 'C13', 'C20']",knn,0.4087312389829014
2206,"['C4', 'C13', 'C20']",dt,0.42711749809945926
2207,"['C4', 'C13', 'C20']",gnbayes,0.5235171403325409
